SKU, Name, Supply Phase 1, Supply Phase 2 , Supply Phase 3, Supply Phase 4, Supply Phase 5 , LLC Pricing, Description, IsActive
9363,Goosneck #7265 Oak 2 Riser RH w/cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7265 Oak 2 Riser RH w/cap,Yes
9364,Goosneck #7266 Oak 2 Riser RH w/cap 45 deg,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7266 Oak 2 Riser RH w/cap 45 deg,Yes
9365,Goosneck #7270 Oak 1 Riser LH ,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7270 Oak 1 Riser LH ,Yes
9366,Goosneck #7280 Oak 1 Riser LH ,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7280 Oak 1 Riser LH ,Yes
9367,Goosneck #7281 Oak 2 Riser LH w/cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7281 Oak 2 Riser LH w/cap,Yes
9368,Goosneck #7282 Oak 2 Riser LH w/cap 45 deg,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7282 Oak 2 Riser LH w/cap 45 deg,Yes
9369,Goosneck #7285 Oak 1 Riser RH ,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7285 Oak 1 Riser RH ,Yes
9370,Goosneck #7286 Oak 2 Riser RH w/cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7286 Oak 2 Riser RH w/cap,Yes
9371,Goosneck #7287 Oak 2 Riser RH w/cap 45 deg,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7287 Oak 2 Riser RH w/cap 45 deg,Yes
9372,Goosneck #7288 Oak 1 Riser w/ tandem cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7288 Oak 1 Riser w/ tandem cap,Yes
9373,Goosneck #7289 Oak 2 Riser w/ tandem cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7289 Oak 2 Riser w/ tandem cap,Yes
9374,Goosneck #7295 Oak 1 Riser RH ,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7295 Oak 1 Riser RH ,Yes
9375,Goosneck #7298 Oak 1 Riser no cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7298 Oak 1 Riser no cap,Yes
9376,Goosneck #7299 Oak 2 Riser no cap,Interior Trim|Stair Parts|Goosneck,,,,,,Goosneck #7299 Oak 2 Riser no cap,Yes
9377,Handrail Bracket Aluminum Nickel,Interior Trim|Stair Parts|Handrail|Brackets,,,,,,Handrail Bracket Aluminum Nickel,Yes
9378,Handrail Bracket Brass,Interior Trim|Stair Parts|Handrail|Brackets,,,,,,Handrail Bracket Brass,Yes
9379,Handrail Bracket US3 BP059-A3 (Polished Brass),Interior Trim|Stair Parts|Handrail|Brackets,,,,,,Handrail Bracket US3 BP059-A3 (Polished Brass),Yes
9380,Handrail Bracket - Oil Rubbed Bronze,Interior Trim|Stair Parts|Handrail|Brackets,,,,,,Handrail Bracket - Oil Rubbed Bronze,Yes
9381,Handrail #240 (1-1/4 x 2-1/4) Keystone Rail,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #240 (1-1/4 x 2-1/4) Keystone Rail,Yes
9382,Handrail #240 (1-1/4 x 2-1/4) Keystone Rail FJ,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #240 (1-1/4 x 2-1/4) Keystone Rail FJ,Yes
9383,Handrail #6010 (2-1/4 x 2-3/8 - 12') Poplar,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6010 (2-1/4 x 2-3/8 - 12') Poplar,Yes
9384,Handrail #6010 (2-1/4 x 2-3/8 - 14') Poplar,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6010 (2-1/4 x 2-3/8 - 14') Poplar,Yes
9385,Handrail #6010 (2-1/4 x 2-3/8 - 16') Poplar,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6010 (2-1/4 x 2-3/8 - 16') Poplar,Yes
9386,Handrail #6010 (2-1/4 x 2-3/8) Hemlock,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6010 (2-1/4 x 2-3/8) Hemlock,Yes
9387,Handrail #6010 (2-1/4 x 2-3/8) Oak,Interior Trim|Stair Parts|Handrail,Interior Trim|Raleigh Interior Trim|Mouldings,Interior Trim|Northern VA Interior Trim|Mouldings|Hand Rail,,,,Handrail #6010 (2-1/4 x 2-3/8) Oak,Yes
9388,Handrail #6010 (2-1/4 x 2-3/8) Oak Bending,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6010 (2-1/4 x 2-3/8) Oak Bending,Yes
9389,Handrail #6010 (2-1/4 x 2-3/8) Poplar,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6010 (2-1/4 x 2-3/8) Poplar,Yes
9390,Handrail #6519 (2-1/4 x 2-3/8) Oak,Interior Trim|Stair Parts|Handrail,,,,,,Handrail #6519 (2-1/4 x 2-3/8) Oak,Yes
9391,Handrail Oval Pine - Clear,Interior Trim|Stair Parts|Handrail,,,,,,Handrail Oval Pine - Clear,Yes
9392,Oak Rail Plugs C-3000,Interior Trim|Stair Parts|Handrail,,,,,,Oak Rail Plugs C-3000,Yes
9393,Coped End #7908 Oak,Interior Trim|Stair Parts|Misc,,,,,,Coped End #7908 Oak,Yes
9394,Epoxu Anchor Acrylic A 5001-K,Interior Trim|Stair Parts|Misc,,,,,,Epoxu Anchor Acrylic A 5001-K,Yes
9395,Level Quarter Turn #7011 Oak,Interior Trim|Stair Parts|Misc,,,,,,Level Quarter Turn #7011 Oak,Yes
9396,Level Quarter Turn #7211 Oak,Interior Trim|Stair Parts|Misc,,,,,,Level Quarter Turn #7211 Oak,Yes
9397,Opening Cap #7019 Oak,Interior Trim|Stair Parts|Misc,,,,,,Opening Cap #7019 Oak,Yes
9398,Opening Cap #7219 Oak,Interior Trim|Stair Parts|Misc,,,,,,Opening Cap #7219 Oak,Yes
9399,Over Easing #7013 Oak,Interior Trim|Stair Parts|Misc,,,,,,Over Easing #7013 Oak,Yes
9400,Over Easing #7213 Oak,Interior Trim|Stair Parts|Misc,,,,,,Over Easing #7213 Oak,Yes
9401,Quarter Turn Cap #7021 Oak,Interior Trim|Stair Parts|Misc,,,,,,Quarter Turn Cap #7021 Oak,Yes
9402,Quarter Turn Cap #7221 Oak,Interior Trim|Stair Parts|Misc,,,,,,Quarter Turn Cap #7221 Oak,Yes
9403,Quarter Turn Cap #7222 Oak,Interior Trim|Stair Parts|Misc,,,,,,Quarter Turn Cap #7222 Oak,Yes
9404,Return End #7099 Oak,Interior Trim|Stair Parts|Misc,,,,,,Return End #7099 Oak,Yes
9405,Return End #7209 Oak,Interior Trim|Stair Parts|Misc,,,,,,Return End #7209 Oak,Yes
9406,Starting Easing #7010 Oak,Interior Trim|Stair Parts|Misc,,,,,,Starting Easing #7010 Oak,Yes
9407,Starting Easing #7210 Oak,Interior Trim|Stair Parts|Misc,,,,,,Starting Easing #7210 Oak,Yes
9408,Tandem Cap #7020 Oak,Interior Trim|Stair Parts|Misc,,,,,,Tandem Cap #7020 Oak,Yes
9409,Tandem Cap #7220 Oak,Interior Trim|Stair Parts|Misc,,,,,,Tandem Cap #7220 Oak,Yes
9410,Up Easing #7012 Oak,Interior Trim|Stair Parts|Misc,,,,,,Up Easing #7012 Oak,Yes
9411,Up Easing #7014 Oak,Interior Trim|Stair Parts|Misc,,,,,,Up Easing #7014 Oak,Yes
9412,Up Easing #7212 Oak,Interior Trim|Stair Parts|Misc,,,,,,Up Easing #7212 Oak,Yes
9413,Up Easing #7214 Oak,Interior Trim|Stair Parts|Misc,,,,,,Up Easing #7214 Oak,Yes
9414,Half Newell #4004 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Half Newell #4004 Hemlock,Yes
9415,Half Newell #4040 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Half Newell #4040 Hemlock,Yes
9416,Newel #4005 Hemlock ,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newel #4005 Hemlock ,Yes
9417,"Newell #4004 Hemlock - 48""",Interior Trim|Stair Parts|Newell|Hemlock,,,,,,"Newell #4004 Hemlock - 48""",Yes
9418,"Newell #4004 Hemlock - 60""",Interior Trim|Stair Parts|Newell|Hemlock,,,,,,"Newell #4004 Hemlock - 60""",Yes
9419,Newell #4010 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newell #4010 Hemlock,Yes
9420,Newell #4042 (3 x 53-1/2) Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newell #4042 (3 x 53-1/2) Hemlock,Yes
9421,Newell #4043 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newell #4043 Hemlock,Yes
9422,Newell #4045 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newell #4045 Hemlock,Yes
9423,Newell #4500 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newell #4500 Hemlock,Yes
9424,Newell #4505 Hemlock,Interior Trim|Stair Parts|Newell|Hemlock,,,,,,Newell #4505 Hemlock,Yes
9425,Newell #4042 Maple,Interior Trim|Stair Parts|Newell|Maple,,,,,,Newell #4042 Maple,Yes
9426,Half Newell #4004 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Half Newell #4004 Oak,Yes
9427,Half Newell #4040 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Half Newell #4040 Oak,Yes
9428,Landing Newelll #4045 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Landing Newelll #4045 Oak,Yes
9429,Newel #4005 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4005 Oak,Yes
9430,Newel #4006 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4006 Oak,Yes
9431,Newel #4007 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4007 Oak,Yes
9432,Newel #4008 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4008 Oak,Yes
9433,Newel #4009 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4009 Oak,Yes
9434,Newel #4011 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4011 Oak,Yes
9435,Newel #4012 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4012 Oak,Yes
9436,Newel #4013 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4013 Oak,Yes
9437,Newel #4015 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newel #4015 Oak,Yes
9438,Newell #3015 Oak Fluted,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #3015 Oak Fluted,Yes
9439,Newell #3015 Oak Plain,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #3015 Oak Plain,Yes
9440,Newell #3042 Oak Fluted,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #3042 Oak Fluted,Yes
9441,Newell #3042 Oak Plain,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #3042 Oak Plain,Yes
9442,Newell #3045 Oak Fluted,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #3045 Oak Fluted,Yes
9443,Newell #4010 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4010 Oak,Yes
9444,Newell #4040 (3 x 48) Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4040 (3 x 48) Oak,Yes
9445,Newell #4042 (3 x 53-1/2) Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4042 (3 x 53-1/2) Oak,Yes
9446,Newell #4045 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4045 Oak,Yes
9447,Newell #4061 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4061 Oak,Yes
9448,Newell #4064 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4064 Oak,Yes
9449,Newell #4075 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4075 Oak,Yes
9450,Newell #4075 Poplar,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4075 Poplar,Yes
9451,Newell #4186/4996 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4186/4996 Oak,Yes
9452,Newell #4213 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4213 Oak,Yes
9453,Newell #4215 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4215 Oak,Yes
9454,Newell #4240 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4240 Oak,Yes
9455,Newell #4800 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4800 Oak,Yes
9456,Newell #4800 Oak Fluted,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4800 Oak Fluted,Yes
9457,Newell #4808 Oak ,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4808 Oak ,Yes
9458,Newell #4955 Oak ,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4955 Oak ,Yes
9459,Newell #4964 Oak ,Interior Trim|Stair Parts|Newell|Oak,,,,,,Newell #4964 Oak ,Yes
9460,Starting Newell #4004 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Starting Newell #4004 Oak,Yes
9461,Starting Newell #4005 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Starting Newell #4005 Oak,Yes
9462,"Starting Newell #4012 Oak - 45""",Interior Trim|Stair Parts|Newell|Oak,,,,,,"Starting Newell #4012 Oak - 45""",Yes
9463,"Starting Newell #4015 Oak - 60""",Interior Trim|Stair Parts|Newell|Oak,,,,,,"Starting Newell #4015 Oak - 60""",Yes
9464,Starting Newell #4040 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Starting Newell #4040 Oak,Yes
9465,Starting Newell #4050/4013 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Starting Newell #4050/4013 Oak,Yes
9466,Starting Newell #4180/4990 Oak,Interior Trim|Stair Parts|Newell|Oak,,,,,,Starting Newell #4180/4990 Oak,Yes
9467,Newell #4040 (3 x 47) Poplar,Interior Trim|Stair Parts|Newell|Poplar,,,,,,Newell #4040 (3 x 47) Poplar,Yes
9468,Newell #4042 (3 x 53-1/2) Poplar,Interior Trim|Stair Parts|Newell|Poplar,,,,,,Newell #4042 (3 x 53-1/2) Poplar,Yes
9469,Newell #4064 Poplar,Interior Trim|Stair Parts|Newell|Poplar,,,,,,Newell #4064 Poplar,Yes
9470,Nosing (3-1/2) Oak,Interior Trim|Stair Parts|Nosing,,,,,,Nosing (3-1/2) Oak,Yes
9471,Nosing (3-1/4) Oak,Interior Trim|Stair Parts|Nosing,,,,,,Nosing (3-1/4) Oak,Yes
9472,Nosing (5-1/2) Oak,Interior Trim|Stair Parts|Nosing,,,,,,Nosing (5-1/2) Oak,Yes
9473,Riser (48 x 7-1/2) Oak,Interior Trim|Stair Parts|Risers,,,,,,Riser (48 x 7-1/2) Oak,Yes
9474,Rosette #7337 Poplar Oval,Interior Trim|Stair Parts|Rosette,,,,,,Rosette #7337 Poplar Oval,Yes
9475,Rosette (5-3/4 x 5-3/4) White Pine,Interior Trim|Stair Parts|Rosette,,,,,,Rosette (5-3/4 x 5-3/4) White Pine,Yes
9476,Rosette (7/8 x 2-1/2 x 2-1/2) Pine Round,Interior Trim|Stair Parts|Rosette,,,,,,Rosette (7/8 x 2-1/2 x 2-1/2) Pine Round,Yes
9477,Rosette (7/8 x 3-1/2 x 3-1/2) Pine Round,Interior Trim|Stair Parts|Rosette,,,,,,Rosette (7/8 x 3-1/2 x 3-1/2) Pine Round,Yes
9478,Rosette (7/8 x 4-5/8 x 4-5/8) Pine Round,Interior Trim|Stair Parts|Rosette,,,,,,Rosette (7/8 x 4-5/8 x 4-5/8) Pine Round,Yes
9479,Rosettes #7026 Oak Round ,Interior Trim|Stair Parts|Rosette,,,,,,Rosettes #7026 Oak Round ,Yes
9480,Rosettes #7027 Oak Oval ,Interior Trim|Stair Parts|Rosette,,,,,,Rosettes #7027 Oak Oval ,Yes
9481,Iron Pitch Shoe Hammered Satin Black H-05P ,Interior Trim|Stair Parts|Shoes,,,,,,Iron Pitch Shoe Hammered Satin Black H-05P ,Yes
9482,Iron Pitch Shoe Satin Black PSH-02 ,Interior Trim|Stair Parts|Shoes,,,,,,Iron Pitch Shoe Satin Black PSH-02 ,Yes
9483,Iron Shoe Powder Coated FSH-01 ,Interior Trim|Stair Parts|Shoes,,,,,,Iron Shoe Powder Coated FSH-01 ,Yes
9484,Iron Shoe Satin Black FSH-01 ,Interior Trim|Stair Parts|Shoes,,,,,,Iron Shoe Satin Black FSH-01 ,Yes
9485,Turnout #7040 Oak LH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7040 Oak LH,Yes
9486,Turnout #7041 Oak LH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7041 Oak LH,Yes
9487,Turnout #7045 Oak RH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7045 Oak RH,Yes
9488,Turnout #7046 Oak RH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7046 Oak RH,Yes
9489,Turnout #7240 Oak LH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7240 Oak LH,Yes
9490,Turnout #7241 Oak LH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7241 Oak LH,Yes
9491,Turnout #7245 Oak RH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7245 Oak RH,Yes
9492,Turnout #7246 Oak RH,Interior Trim|Stair Parts|Turnout,,,,,,Turnout #7246 Oak RH,Yes
9493,Volute #7030 Maple LH ,Interior Trim|Stair Parts|Volute,,,,,,Volute #7030 Maple LH ,Yes
9494,Volute #7030 Oak LH ,Interior Trim|Stair Parts|Volute,,,,,,Volute #7030 Oak LH ,Yes
9495,Volute #7030 Oak w/easing LH,Interior Trim|Stair Parts|Volute,,,,,,Volute #7030 Oak w/easing LH,Yes
9496,Volute #7035 Maple RH ,Interior Trim|Stair Parts|Volute,,,,,,Volute #7035 Maple RH ,Yes
9497,Volute #7035 Oak RH ,Interior Trim|Stair Parts|Volute,,,,,,Volute #7035 Oak RH ,Yes
9498,Volute #7035 Oak w/easing RH,Interior Trim|Stair Parts|Volute,,,,,,Volute #7035 Oak w/easing RH,Yes
9499,Volute #7230 Oak LH ,Interior Trim|Stair Parts|Volute,,,,,,Volute #7230 Oak LH ,Yes
9500,Volute #7235 Oak RH ,Interior Trim|Stair Parts|Volute,,,,,,Volute #7235 Oak RH ,Yes
9501,"Volute Newell #4063 39-1/2""",Interior Trim|Stair Parts|Volute,,,,,,"Volute Newell #4063 39-1/2""",Yes
9502,False End #8071 Oak LH ,Interior Trim|Stair Parts|Treads ,,,,,,False End #8071 Oak LH ,Yes
9503,False End #8071 Oak RH ,Interior Trim|Stair Parts|Treads ,,,,,,False End #8071 Oak RH ,Yes
9504,Landing Tread (5-1/4 x 8') Oak,Interior Trim|Stair Parts|Treads ,,,,,,Landing Tread (5-1/4 x 8') Oak,Yes
9505,Tread #8070 (11-1/2 x 54) Oak - 1 End,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 54) Oak - 1 End,Yes
9506,Tread #8070 (11-1/2 x 48) Oak - No End,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 48) Oak - No End,Yes
9507,Tread #8070 (11-1/2 x 48) Oak Mitered Return Rev,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 48) Oak Mitered Return Rev,Yes
9508,Tread #8070 (11-1/2 x 60) Oak - No End,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 60) Oak - No End,Yes
9509,Tread #8070 (11-1/2 x 60) Oak Mitered Return Rev,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 60) Oak Mitered Return Rev,Yes
9510,Tread #8070 (11-1/2 x 72) Oak - No End,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 72) Oak - No End,Yes
9511,Tread #8070 (11-1/2 x 96) Oak ,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (11-1/2 x 96) Oak ,Yes
9512,Tread #8070 (20 x 61) Oak ,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (20 x 61) Oak ,Yes
9513,Tread #8070 (20 x 85) Oak ,Interior Trim|Stair Parts|Treads ,,,,,,Tread #8070 (20 x 85) Oak ,Yes
9514,Stop #886 (3/8 x 1-1/8),Interior Trim|Mouldings|Stop,,,,,,Stop #886 (3/8 x 1-1/8),Yes
9515,Stop #886 (3/8 x 1-1/8) FJ,Interior Trim|Mouldings|Stop,,,,,,Stop #886 (3/8 x 1-1/8) FJ,Yes
9516,Stop #886 (3/8 x 1-1/8) FJ Primed,Interior Trim|Mouldings|Stop,,,,,,Stop #886 (3/8 x 1-1/8) FJ Primed,Yes
9517,Stop #886 (3/8 x 1-3/8),Interior Trim|Mouldings|Stop,,,,,,Stop #886 (3/8 x 1-3/8),Yes
9518,Stop #935 (3/8 x 1-5/8),Interior Trim|Mouldings|Stop,,,,,,Stop #935 (3/8 x 1-5/8),Yes
9519,Stop #937 (7/16 x 1-1/4),Interior Trim|Mouldings|Stop,,,,,,Stop #937 (7/16 x 1-1/4),Yes
9520,Stop #940 (7/16 x 7/8),Interior Trim|Mouldings|Stop,,,,,,Stop #940 (7/16 x 7/8),Yes
9521,Stop #941 (7/16 x 3/4) Clear,Interior Trim|Raleigh Interior Trim|Mouldings|Stop,,,,,,Stop #941 (7/16 x 3/4),Yes
9522,Stop #942 (7/16 x 5/8) FJ,Interior Trim|Mouldings|Stop,,,,,,Stop #942 (7/16 x 5/8) FJ,Yes
9523,Stop #943 (7/16 x 5/8),Interior Trim|Mouldings|Stop,,,,,,Stop #943 (7/16 x 5/8),Yes
9524,Stop #946 (3/8 x 1-3/8) Clear,Interior Trim|Northern VA Interior Trim|Mouldings|Stop,,,,,,Stop #946 (3/8 x 1-3/8),Yes
9525,Stop #946 (3/8 x 1-3/8) FJ,Interior Trim|Mouldings|Stop,,,,,,Stop #946 (3/8 x 1-3/8) FJ,Yes
9526,Stop #948 (3/8 x 1-1/8 ),Interior Trim|Mouldings|Stop,,,,,,Stop #948 (3/8 x 1-1/8 ),Yes
9527,Stop #950 (3/8 x 5/8 ),Interior Trim|Mouldings|Stop,,,,,,Stop #950 (3/8 x 5/8 ),Yes
9528,Stop #953 (1/2 x 1-1/8),Interior Trim|Mouldings|Stop,,,,,,Stop #953 (1/2 x 1-1/8),Yes
9529,Stop #953 (1/2 x 1-3/8),Interior Trim|Mouldings|Stop,,,,,,Stop #953 (1/2 x 1-3/8),Yes
9530,"Window Stool  6-1/4"" FJ",Interior Trim|Mouldings|Window Stool,,,,,,"Window Stool  6-1/4"" FJ",Yes
19039,Base Cap #164 (11/16 x 1-1/8) FJ Primed,Interior Trim|Mouldings|Base Cap,,,,,,Base Cap #164 (11/16 x 1-1/8) FJ Primed,Yes
9532,Window Stool #1021 (11/16 x 5-1/4) Clear,Interior Trim|Mouldings|Window Stool,Interior Trim|Northern VA Interior Trim|Mouldings|Window Stool,,,,,Window Stool #1021 (11/16 x 5-1/4) ,Yes
9533,Window Stool #1021 (11/16 x 5-1/4) FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Window Stool,Interior Trim|Northern VA Interior Trim|Mouldings|Window Stool,,,,,Window Stool #1021 (11/16 x 5-1/4) FJ,Yes
9534,Window Stool #1021 (11/16 x 5-1/4) FJ Primed,Interior Trim|Northern VA Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1021 (11/16 x 5-1/4) FJ Primed,Yes
9535,Window Stool #1021 (1-1/16 x 5-1/4) FJ Primed,Interior Trim|Northern VA Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1021 (1-1/16 x 5-1/4) FJ Primed,Yes
9536,Window Stool #1021 (11/16 x 7-1/4) FJ Primed,Interior Trim|Northern VA Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1021 (11/16 x 7-1/4) FJ Primed,Yes
9537,Window Stool #1096 (11/16 x 3-1/4),Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1096 (11/16 x 3-1/4),Yes
9538,Window Stool #1163 (1-1/16 x 3-1/4) Clear,Interior Trim|Northern VA Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1163 (1-1/16 x 3-1/4),Yes
9539,Window Stool #1163 (1-1/16 x 6-5/8),Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1163 (1-1/16 x 6-5/8),Yes
9540,Window Stool #1164 (1-1/16 x 2-3/4) Clear,Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1164 (1-1/16 x 2-3/4) Clear,Yes
9541,Window Stool #1195 (11/16 x 2-1/2) Clear,Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1195 (11/16 x 2-1/2) Clear,Yes
9542,Window Stool #1195 (11/16 x 2-1/2) FJ ,Interior Trim|Mouldings|Window Stool,,,,,,Window Stool #1195 (11/16 x 2-1/2) FJ ,Yes
9543,1 x 2 - 10' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,1 x 2 - 10' #2 Borate Treated ,Yes
9544,1 x 2 - 8' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,1 x 2 - 8' #2 Borate Treated ,Yes
9545,1 x 4 - 10' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,1 x 4 - 10' #2 Borate Treated ,Yes
9546,1 x 4 - 12' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,1 x 4 - 12' #2 Borate Treated ,Yes
9547,1 x 4 - 16' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,1 x 4 - 16' #2 Borate Treated ,Yes
9548,2 x 4 - 10' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 4 - 10' #2 Borate Treated ,Yes
9549,2 x 4 - 12' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 4 - 12' #2 Borate Treated ,Yes
9550,2 x 4 - 14' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 4 - 14' #2 Borate Treated ,Yes
9551,2 x 4 - 16' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 4 - 16' #2 Borate Treated ,Yes
9552,2 x 4 - 8' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 4 - 8' #2 Borate Treated ,Yes
9553,2 x 6 - 10' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 6 - 10' #2 Borate Treated ,Yes
9554,2 x 6 - 12' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 6 - 12' #2 Borate Treated ,Yes
9555,2 x 6 - 14' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 6 - 14' #2 Borate Treated ,Yes
9556,2 x 6 - 16' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 6 - 16' #2 Borate Treated ,Yes
9557,2 x 6 - 8' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 6 - 8' #2 Borate Treated ,Yes
9558,2 x 8 - 10' #2 Borate Treated ,Lumber|Treated|Borate Treated|#2 Grade,,,,,,2 x 8 - 10' #2 Borate Treated ,Yes
